OrderID,Date,Product,Category,UnitPrice,Quantity,Revenue,Region,Salesperson,CustomerID
O100600,2025-07-07,Beta T-shirt,Apparel,94.63,1,94.63,South,Dina,C7986
O100601,2025-05-29,Theta Watch,Electronics,217.5,5,1087.5,East,Ayesha,C7449
O100602,2025-06-23,Iota Charger,Electronics,140.04,3,420.12,North,Carlos,C2456
O100603,2025-11-01,Iota Charger,Electronics,215.05,3,645.15,North,Bilal,C7158
O100604,2025-01-11,Kappa Backpack,Accessories,153.23,1,153.23,Central,Carlos,C1746
O100605,2025-11-03,Zeta Socks,Accessories,175.85,1,175.85,North,Fatima,C6831
O100606,2025-10-06,Delta Cap,Accessories,59.5,2,119.0,West,Carlos,C4303
O100607,2025-08-18,Eta Laptop Sleeve,Accessories,122.62,1,122.62,Central,Carlos,C4334
O100608,2025-08-30,Delta Cap,Accessories,84.34,1,84.34,East,Ehsan,C3629
O100609,2025-08-14,Zeta Socks,Accessories,134.48,1,134.48,East,Dina,C3997
O100610,2025-03-12,Alpha Hoodie,Apparel,214.26,1,214.26,Central,Ehsan,C9955
O100611,2025-06-06,Iota Charger,Electronics,99.84,1,99.84,South,Ayesha,C6279
O100612,2025-04-23,Epsilon Jacket,Apparel,227.99,5,1139.95,East,Ayesha,C5672
O100613,2025-11-06,Delta Cap,Accessories,103.93,1,103.93,Central,Fatima,C2365
O100614,2025-05-30,Eta Laptop Sleeve,Accessories,109.86,3,329.58,North,Fatima,C3442
O100615,2024-12-21,Beta T-shirt,Apparel,175.09,2,350.18,East,Dina,C9012
O100616,2025-02-16,Delta Cap,Accessories,148.74,2,297.48,Central,Carlos,C8246
O100617,2025-06-19,Delta Cap,Accessories,186.77,4,747.08,West,Bilal,C9213
O100618,2025-11-18,Epsilon Jacket,Apparel,151.59,2,303.18,Central,Ayesha,C8568
O100619,2025-01-26,Beta T-shirt,Apparel,35.77,1,35.77,South,Ehsan,C8942
O100620,2025-08-15,Eta Laptop Sleeve,Accessories,154.48,2,308.96,Central,Ehsan,C2026
O100621,2025-01-06,Zeta Socks,Accessories,127.49,1,127.49,East,Dina,C6761
O100622,2025-04-13,Kappa Backpack,Accessories,114.39,1,114.39,West,Fatima,C4305
O100623,2025-04-10,Iota Charger,Electronics,241.07,4,964.28,North,Bilal,C1275
O100624,2025-06-19,Epsilon Jacket,Apparel,147.7,1,147.7,North,Carlos,C8179
O100625,2025-08-09,Eta Laptop Sleeve,Accessories,181.93,1,181.93,East,Ehsan,C5441
O100626,2024-12-02,Iota Charger,Electronics,37.35,1,37.35,West,Bilal,C8567
O100627,2025-06-16,Zeta Socks,Accessories,222.43,1,222.43,Central,Bilal,C6771
O100628,2025-10-29,Zeta Socks,Accessories,247.03,1,247.03,West,Dina,C2546
O100629,2025-02-02,Alpha Hoodie,Apparel,109.29,3,327.87,South,Bilal,C6612
O100630,2024-12-31,Alpha Hoodie,Apparel,182.33,2,364.66,East,Carlos,C6300
O100631,2025-01-19,Alpha Hoodie,Apparel,111.27,1,111.27,West,Bilal,C7850
O100632,2025-08-22,Iota Charger,Electronics,174.45,1,174.45,West,Carlos,C5727
O100633,2025-07-12,Theta Watch,Electronics,187.52,1,187.52,West,Bilal,C4104
O100634,2025-05-24,Delta Cap,Accessories,57.19,4,228.76,North,Bilal,C7727
O100635,2025-02-11,Gamma Sneakers,Footwear,96.03,1,96.03,North,Carlos,C1506
O100636,2025-02-13,Theta Watch,Electronics,247.43,1,247.43,North,Dina,C9108
O100637,2025-09-04,Beta T-shirt,Apparel,116.3,1,116.3,West,Bilal,C5914
O100638,2025-07-16,Epsilon Jacket,Apparel,98.86,1,98.86,South,Ehsan,C7306
O100639,2025-11-20,Theta Watch,Electronics,176.31,1,176.31,West,Bilal,C8287
O100640,2025-08-14,Theta Watch,Electronics,205.86,1,205.86,West,Dina,C4096
O100641,2025-05-12,Gamma Sneakers,Footwear,109.08,2,218.16,North,Fatima,C9424
O100642,2025-05-26,Eta Laptop Sleeve,Accessories,146.89,1,146.89,Central,Carlos,C7119
O100643,2025-10-23,Delta Cap,Accessories,131.59,1,131.59,Central,Ayesha,C4302
O100644,2025-05-27,Gamma Sneakers,Footwear,71.15,2,142.3,Central,Dina,C5352
O100645,2025-07-19,Theta Watch,Electronics,87.07,1,87.07,West,Ehsan,C1128
O100646,2025-01-08,Alpha Hoodie,Apparel,245.12,1,245.12,West,Carlos,C9452
O100647,2024-12-28,Iota Charger,Electronics,132.11,1,132.11,North,Dina,C5507
O100648,2025-03-27,Iota Charger,Electronics,58.78,2,117.56,South,Ayesha,C2934
O100649,2025-05-03,Zeta Socks,Accessories,149.01,1,149.01,Central,Ehsan,C8195
O100650,2025-09-30,Zeta Socks,Accessories,90.52,1,90.52,Central,Dina,C7454
O100651,2025-11-28,Iota Charger,Electronics,97.89,1,97.89,Central,Dina,C3075
O100652,2025-08-24,Delta Cap,Accessories,210.58,1,210.58,South,Carlos,C9314
O100653,2025-05-04,Eta Laptop Sleeve,Accessories,186.48,1,186.48,South,Ehsan,C4865
O100654,2025-02-10,Delta Cap,Accessories,213.87,3,641.61,West,Fatima,C5008
O100655,2025-07-20,Alpha Hoodie,Apparel,79.46,2,158.92,Central,Bilal,C7640
O100656,2025-09-22,Zeta Socks,Accessories,182.98,1,182.98,East,Fatima,C6655
O100657,2025-09-02,Gamma Sneakers,Footwear,111.23,1,111.23,East,Bilal,C8889
O100658,2025-03-14,Kappa Backpack,Accessories,9.15,1,9.15,South,Ehsan,C2904
O100659,2025-08-18,Beta T-shirt,Apparel,73.19,3,219.57,Central,Ehsan,C7096
O100660,2024-12-03,Eta Laptop Sleeve,Accessories,160.5,3,481.5,West,Bilal,C7941
O100661,2025-06-23,Eta Laptop Sleeve,Accessories,86.77,1,86.77,Central,Bilal,C9890
O100662,2025-03-31,Epsilon Jacket,Apparel,132.16,1,132.16,Central,Bilal,C3836
O100663,2025-08-03,Zeta Socks,Accessories,192.15,1,192.15,North,Dina,C4339
O100664,2025-03-03,Iota Charger,Electronics,14.63,3,43.89,North,Ehsan,C3661
O100665,2025-01-31,Iota Charger,Electronics,154.08,1,154.08,Central,Ehsan,C2859
O100666,2025-07-04,Alpha Hoodie,Apparel,65.04,1,65.04,North,Ehsan,C9511
O100667,2025-11-07,Delta Cap,Accessories,168.02,2,336.04,Central,Dina,C5531
O100668,2025-07-06,Epsilon Jacket,Apparel,190.2,1,190.2,North,Fatima,C3888
O100669,2025-06-21,Kappa Backpack,Accessories,123.74,1,123.74,South,Ehsan,C5087
O100670,2025-01-30,Iota Charger,Electronics,151.23,1,151.23,South,Ayesha,C5319
O100671,2025-03-20,Alpha Hoodie,Apparel,178.82,1,178.82,South,Ayesha,C1729
O100672,2025-11-18,Beta T-shirt,Apparel,59.64,1,59.64,East,Carlos,C6265
O100673,2025-09-01,Kappa Backpack,Accessories,73.73,2,147.46,South,Bilal,C2803
O100674,2025-01-14,Epsilon Jacket,Apparel,65.97,1,65.97,East,Dina,C5084
O100675,2024-12-28,Zeta Socks,Accessories,97.25,1,97.25,East,Ayesha,C2721
O100676,2025-01-12,Gamma Sneakers,Footwear,241.86,1,241.86,North,Fatima,C5273
O100677,2024-12-07,Alpha Hoodie,Apparel,156.37,2,312.74,North,Ayesha,C9002
O100678,2025-01-16,Iota Charger,Electronics,178.5,1,178.5,South,Ehsan,C3083
O100679,2025-11-16,Zeta Socks,Accessories,177.99,1,177.99,West,Carlos,C8433
O100680,2025-07-04,Delta Cap,Accessories,13.13,2,26.26,East,Carlos,C6859
O100681,2025-08-10,Delta Cap,Accessories,76.55,1,76.55,South,Fatima,C5012
O100682,2025-06-05,Theta Watch,Electronics,73.36,1,73.36,South,Ehsan,C5535
O100683,2025-05-30,Beta T-shirt,Apparel,47.82,1,47.82,East,Ehsan,C2055
O100684,2025-07-27,Theta Watch,Electronics,27.54,1,27.54,Central,Ayesha,C4948
O100685,2025-11-14,Gamma Sneakers,Footwear,40.13,1,40.13,West,Ehsan,C8909
O100686,2025-04-02,Alpha Hoodie,Apparel,160.73,1,160.73,West,Bilal,C7273
O100687,2025-11-25,Epsilon Jacket,Apparel,31.78,1,31.78,Central,Fatima,C7404
O100688,2025-08-12,Eta Laptop Sleeve,Accessories,90.2,3,270.6,South,Carlos,C8271
O100689,2025-03-06,Theta Watch,Electronics,249.63,1,249.63,East,Dina,C6006
O100690,2025-10-21,Eta Laptop Sleeve,Accessories,147.06,1,147.06,Central,Bilal,C2545
O100691,2025-07-15,Beta T-shirt,Apparel,146.91,1,146.91,East,Ayesha,C7425
O100692,2025-08-23,Iota Charger,Electronics,217.52,1,217.52,West,Carlos,C6468
O100693,2024-12-02,Eta Laptop Sleeve,Accessories,230.24,2,460.48,West,Fatima,C7495
O100694,2025-01-18,Theta Watch,Electronics,62.7,1,62.7,North,Carlos,C6083
O100695,2025-01-23,Gamma Sneakers,Footwear,29.65,2,59.3,East,Carlos,C5726
O100696,2025-10-19,Kappa Backpack,Accessories,176.35,1,176.35,West,Ehsan,C5139
O100697,2025-01-03,Delta Cap,Accessories,126.8,3,380.4,East,Ehsan,C5828
O100698,2025-10-20,Gamma Sneakers,Footwear,176.43,2,352.86,North,Carlos,C1865
O100699,2025-08-08,Kappa Backpack,Accessories,168.12,5,840.6,Central,Bilal,C8741
O100700,2025-01-20,Iota Charger,Electronics,141.71,1,141.71,West,Ayesha,C4670
O100701,2025-06-10,Iota Charger,Electronics,148.73,5,743.65,North,Fatima,C2394
O100702,2024-12-13,Kappa Backpack,Accessories,131.84,1,131.84,South,Ehsan,C6469
O100703,2024-12-17,Eta Laptop Sleeve,Accessories,184.09,1,184.09,North,Dina,C9156
O100704,2024-12-10,Eta Laptop Sleeve,Accessories,212.31,1,212.31,South,Fatima,C2039
O100705,2025-10-02,Theta Watch,Electronics,39.93,3,119.79,North,Carlos,C7158
O100706,2025-02-28,Epsilon Jacket,Apparel,176.32,1,176.32,South,Ayesha,C5343
O100707,2025-10-31,Theta Watch,Electronics,77.05,2,154.1,West,Carlos,C5443
O100708,2025-03-29,Kappa Backpack,Accessories,192.07,1,192.07,East,Fatima,C1342
O100709,2025-07-02,Delta Cap,Accessories,101.04,2,202.08,North,Ayesha,C7070
O100710,2025-04-30,Zeta Socks,Accessories,140.31,1,140.31,East,Fatima,C4818
O100711,2025-03-30,Kappa Backpack,Accessories,179.86,5,899.3,Central,Carlos,C2795
O100712,2024-12-08,Zeta Socks,Accessories,230.68,1,230.68,North,Bilal,C4126
O100713,2025-09-22,Alpha Hoodie,Apparel,45.23,1,45.23,East,Fatima,C2357
O100714,2025-05-10,Eta Laptop Sleeve,Accessories,221.67,1,221.67,South,Ayesha,C5074
O100715,2025-02-09,Theta Watch,Electronics,25.3,4,101.2,North,Ehsan,C6196
O100716,2025-09-27,Epsilon Jacket,Apparel,152.7,1,152.7,South,Carlos,C7090
O100717,2025-06-23,Theta Watch,Electronics,46.46,1,46.46,North,Carlos,C5772
O100718,2025-04-21,Alpha Hoodie,Apparel,36.25,1,36.25,Central,Carlos,C4575
O100719,2025-07-31,Eta Laptop Sleeve,Accessories,96.67,1,96.67,West,Ayesha,C4661
O100720,2025-05-04,Alpha Hoodie,Apparel,153.5,1,153.5,South,Ayesha,C1256
O100721,2025-11-27,Gamma Sneakers,Footwear,66.67,2,133.34,West,Dina,C1260
O100722,2025-08-26,Theta Watch,Electronics,123.85,1,123.85,South,Ayesha,C8719
O100723,2025-04-22,Zeta Socks,Accessories,126.58,1,126.58,Central,Dina,C4212
O100724,2024-12-30,Theta Watch,Electronics,232.5,2,465.0,East,Ayesha,C1478
O100725,2024-12-23,Zeta Socks,Accessories,193.78,1,193.78,North,Bilal,C7771
O100726,2025-06-04,Theta Watch,Electronics,118.12,1,118.12,South,Bilal,C6242
O100727,2025-08-30,Alpha Hoodie,Apparel,22.97,1,22.97,North,Bilal,C4216
O100728,2025-08-30,Kappa Backpack,Accessories,10.56,1,10.56,South,Carlos,C1905
O100729,2025-03-12,Zeta Socks,Accessories,239.84,1,239.84,West,Bilal,C4966
O100730,2025-10-26,Zeta Socks,Accessories,227.22,1,227.22,North,Bilal,C3689
O100731,2025-08-31,Theta Watch,Electronics,117.89,1,117.89,North,Carlos,C1413
O100732,2025-06-15,Kappa Backpack,Accessories,118.09,1,118.09,West,Bilal,C9102
O100733,2025-01-14,Theta Watch,Electronics,55.66,1,55.66,South,Bilal,C8982
O100734,2024-12-06,Zeta Socks,Accessories,8.29,1,8.29,Central,Ayesha,C8689
O100735,2025-08-28,Theta Watch,Electronics,85.87,4,343.48,North,Ayesha,C7378
O100736,2024-12-19,Zeta Socks,Accessories,205.37,1,205.37,East,Dina,C4874
O100737,2025-09-10,Zeta Socks,Accessories,45.44,1,45.44,South,Dina,C3745
O100738,2025-10-05,Zeta Socks,Accessories,215.15,1,215.15,South,Dina,C2120
O100739,2025-04-05,Zeta Socks,Accessories,42.56,1,42.56,West,Bilal,C9799
O100740,2025-06-24,Delta Cap,Accessories,247.17,4,988.68,East,Ayesha,C9112
O100741,2025-07-24,Gamma Sneakers,Footwear,84.07,1,84.07,West,Dina,C6142
O100742,2025-10-27,Theta Watch,Electronics,70.47,3,211.41,East,Fatima,C4830
O100743,2025-03-13,Alpha Hoodie,Apparel,181.98,1,181.98,South,Ayesha,C1495
O100744,2025-02-19,Zeta Socks,Accessories,115.0,2,230.0,South,Carlos,C5390
O100745,2025-04-19,Theta Watch,Electronics,58.9,3,176.7,West,Ayesha,C2513
O100746,2025-07-01,Gamma Sneakers,Footwear,221.64,1,221.64,North,Dina,C8754
O100747,2025-09-14,Delta Cap,Accessories,40.91,3,122.73,West,Dina,C8244
O100748,2025-03-12,Iota Charger,Electronics,169.46,2,338.92,East,Carlos,C8070
O100749,2025-01-02,Kappa Backpack,Accessories,200.68,2,401.36,South,Carlos,C3544
O100750,2025-08-25,Iota Charger,Electronics,25.1,1,25.1,West,Bilal,C4372
O100751,2025-04-30,Epsilon Jacket,Apparel,93.72,2,187.44,East,Dina,C8903
O100752,2025-11-14,Epsilon Jacket,Apparel,249.35,1,249.35,West,Ayesha,C2791
O100753,2025-03-10,Eta Laptop Sleeve,Accessories,65.95,1,65.95,North,Carlos,C4333
O100754,2025-05-12,Zeta Socks,Accessories,225.05,1,225.05,East,Ehsan,C5455
O100755,2025-09-10,Zeta Socks,Accessories,37.63,2,75.26,South,Carlos,C4857
O100756,2025-08-01,Beta T-shirt,Apparel,215.46,2,430.92,East,Ehsan,C1549
O100757,2025-10-07,Beta T-shirt,Apparel,205.29,1,205.29,West,Ehsan,C8265
O100758,2025-10-27,Beta T-shirt,Apparel,52.17,1,52.17,North,Dina,C8468
O100759,2025-03-18,Epsilon Jacket,Apparel,166.6,2,333.2,Central,Ehsan,C5953
O100760,2025-02-10,Theta Watch,Electronics,156.69,1,156.69,North,Ehsan,C6867
O100761,2025-05-18,Zeta Socks,Accessories,156.81,1,156.81,Central,Dina,C5948
O100762,2025-05-08,Zeta Socks,Accessories,66.89,1,66.89,Central,Bilal,C6869
O100763,2025-03-21,Epsilon Jacket,Apparel,248.14,10,2481.4,Central,Dina,C3339
O100764,2025-11-27,Eta Laptop Sleeve,Accessories,108.74,1,108.74,Central,Carlos,C8066
O100765,2025-08-04,Iota Charger,Electronics,41.1,1,41.1,North,Fatima,C2803
O100766,2025-02-23,Beta T-shirt,Apparel,64.59,4,258.36,South,Dina,C1489
O100767,2025-07-25,Delta Cap,Accessories,219.79,1,219.79,South,Bilal,C8012
O100768,2025-08-19,Theta Watch,Electronics,220.63,3,661.89,West,Ehsan,C4094
O100769,2025-11-03,Kappa Backpack,Accessories,232.9,5,1164.5,Central,Fatima,C2769
O100770,2024-12-04,Epsilon Jacket,Apparel,19.3,5,96.5,East,Carlos,C5318
O100771,2025-05-26,Beta T-shirt,Apparel,39.68,2,79.36,North,Fatima,C1448
O100772,2025-08-19,Eta Laptop Sleeve,Accessories,56.87,1,56.87,West,Carlos,C4794
O100773,2025-01-16,Epsilon Jacket,Apparel,194.23,10,1942.3,Central,Carlos,C6008
O100774,2025-06-01,Zeta Socks,Accessories,185.2,1,185.2,Central,Fatima,C5830
O100775,2025-08-07,Gamma Sneakers,Footwear,190.64,1,190.64,West,Dina,C3679
O100776,2025-03-20,Zeta Socks,Accessories,157.44,2,314.88,North,Dina,C2941
O100777,2025-11-28,Eta Laptop Sleeve,Accessories,17.31,1,17.31,North,Ehsan,C4564
O100778,2025-08-13,Theta Watch,Electronics,183.68,4,734.72,South,Carlos,C9991
O100779,2025-09-26,Epsilon Jacket,Apparel,91.71,1,91.71,West,Ehsan,C1215
O100780,2025-09-24,Kappa Backpack,Accessories,75.75,1,75.75,North,Bilal,C6120
O100781,2024-12-11,Eta Laptop Sleeve,Accessories,222.06,1,222.06,East,Carlos,C3746
O100782,2025-04-14,Gamma Sneakers,Footwear,104.5,1,104.5,West,Ehsan,C5444
O100783,2024-12-08,Delta Cap,Accessories,71.87,1,71.87,West,Dina,C3976
O100784,2025-04-21,Iota Charger,Electronics,19.53,1,19.53,Central,Fatima,C3739
O100785,2025-10-02,Iota Charger,Electronics,144.37,10,1443.7,Central,Ehsan,C3293
O100786,2024-12-26,Delta Cap,Accessories,125.24,1,125.24,West,Carlos,C2988
O100787,2025-08-02,Eta Laptop Sleeve,Accessories,47.44,1,47.44,North,Ehsan,C1002
O100788,2025-07-31,Beta T-shirt,Apparel,217.95,1,217.95,West,Dina,C5771
O100789,2025-10-17,Delta Cap,Accessories,101.55,1,101.55,West,Ayesha,C1066
O100790,2025-09-09,Iota Charger,Electronics,94.51,1,94.51,South,Carlos,C8687
O100791,2025-07-09,Iota Charger,Electronics,10.15,1,10.15,South,Ehsan,C9844
O100792,2025-10-11,Eta Laptop Sleeve,Accessories,99.01,1,99.01,West,Carlos,C7804
O100793,2025-06-29,Epsilon Jacket,Apparel,133.79,1,133.79,West,Bilal,C9346
O100794,2025-09-21,Iota Charger,Electronics,233.38,1,233.38,Central,Fatima,C5331
O100795,2025-08-03,Eta Laptop Sleeve,Accessories,14.18,2,28.36,North,Ehsan,C8857
O100796,2025-10-30,Kappa Backpack,Accessories,58.71,1,58.71,South,Carlos,C4101
O100797,2025-04-23,Gamma Sneakers,Footwear,57.88,3,173.64,East,Fatima,C6669
O100798,2024-12-12,Alpha Hoodie,Apparel,109.5,3,328.5,South,Carlos,C5999
O100799,2025-07-04,Kappa Backpack,Accessories,171.54,1,171.54,Central,Carlos,C2299
O100800,2024-12-20,Alpha Hoodie,Apparel,139.77,4,559.08,Central,Ayesha,C9055
O100801,2025-10-31,Beta T-shirt,Apparel,218.86,2,437.72,North,Ayesha,C7531
O100802,2025-11-26,Theta Watch,Electronics,58.14,2,116.28,East,Carlos,C7799
O100803,2025-08-18,Gamma Sneakers,Footwear,166.42,1,166.42,South,Ehsan,C6419
O100804,2025-10-28,Theta Watch,Electronics,87.51,1,87.51,Central,Ayesha,C6152
O100805,2025-02-10,Zeta Socks,Accessories,73.66,2,147.32,East,Bilal,C7561
O100806,2025-04-21,Iota Charger,Electronics,207.86,1,207.86,East,Bilal,C2948
O100807,2025-09-19,Eta Laptop Sleeve,Accessories,72.24,1,72.24,South,Carlos,C4869
O100808,2025-05-16,Eta Laptop Sleeve,Accessories,119.04,1,119.04,South,Carlos,C1240
O100809,2025-11-26,Gamma Sneakers,Footwear,15.0,1,15.0,Central,Carlos,C9914
O100810,2025-08-30,Alpha Hoodie,Apparel,62.62,3,187.86,North,Ehsan,C7604
O100811,2025-10-01,Gamma Sneakers,Footwear,101.09,1,101.09,South,Bilal,C2503
O100812,2025-10-18,Alpha Hoodie,Apparel,160.4,1,160.4,East,Carlos,C6741
O100813,2025-04-15,Alpha Hoodie,Apparel,177.53,1,177.53,West,Carlos,C9480
O100814,2025-06-26,Zeta Socks,Accessories,197.36,1,197.36,East,Bilal,C8861
O100815,2025-03-16,Zeta Socks,Accessories,93.29,1,93.29,Central,Fatima,C7466
O100816,2025-10-18,Eta Laptop Sleeve,Accessories,123.24,4,492.96,West,Bilal,C6425
O100817,2025-10-16,Kappa Backpack,Accessories,205.7,1,205.7,East,Carlos,C8951
O100818,2025-09-06,Delta Cap,Accessories,115.51,1,115.51,East,Carlos,C9025
O100819,2025-09-05,Eta Laptop Sleeve,Accessories,28.16,1,28.16,West,Carlos,C2076
O100820,2025-10-19,Zeta Socks,Accessories,240.65,5,1203.25,West,Fatima,C2808
O100821,2025-05-14,Theta Watch,Electronics,14.22,1,14.22,Central,Dina,C9118
O100822,2025-05-05,Iota Charger,Electronics,25.54,1,25.54,West,Ehsan,C9167
O100823,2025-04-24,Gamma Sneakers,Footwear,160.83,1,160.83,North,Ayesha,C9500
O100824,2025-09-09,Eta Laptop Sleeve,Accessories,243.67,1,243.67,Central,Ayesha,C6882
O100825,2024-12-07,Alpha Hoodie,Apparel,229.68,1,229.68,Central,Fatima,C8372
O100826,2025-06-04,Iota Charger,Electronics,156.6,1,156.6,North,Fatima,C1248
O100827,2025-11-17,Theta Watch,Electronics,54.22,2,108.44,West,Fatima,C7224
O100828,2025-05-02,Delta Cap,Accessories,228.73,1,228.73,East,Fatima,C1096
O100829,2025-01-17,Kappa Backpack,Accessories,37.59,1,37.59,South,Dina,C5249
O100830,2025-05-08,Iota Charger,Electronics,14.32,1,14.32,East,Fatima,C7879
O100831,2025-05-10,Alpha Hoodie,Apparel,156.76,2,313.52,Central,Ayesha,C7352
O100832,2024-12-11,Kappa Backpack,Accessories,28.5,1,28.5,South,Dina,C6570
O100833,2025-10-14,Epsilon Jacket,Apparel,79.27,1,79.27,East,Ehsan,C6509
O100834,2025-10-30,Alpha Hoodie,Apparel,200.78,1,200.78,East,Carlos,C6441
O100835,2025-11-10,Gamma Sneakers,Footwear,36.27,10,362.7,South,Ehsan,C6709
O100836,2025-06-08,Alpha Hoodie,Apparel,178.14,1,178.14,North,Bilal,C2001
O100837,2025-03-16,Alpha Hoodie,Apparel,135.5,1,135.5,West,Dina,C1581
O100838,2025-08-01,Delta Cap,Accessories,176.14,1,176.14,North,Ehsan,C4276
O100839,2025-03-10,Kappa Backpack,Accessories,196.4,1,196.4,North,Carlos,C2027
O100840,2025-07-16,Beta T-shirt,Apparel,160.65,3,481.95,South,Ehsan,C7090
O100841,2025-03-18,Gamma Sneakers,Footwear,143.23,1,143.23,East,Ehsan,C6529
O100842,2025-04-15,Alpha Hoodie,Apparel,42.05,1,42.05,South,Ayesha,C7273
O100843,2025-10-21,Kappa Backpack,Accessories,117.65,1,117.65,North,Bilal,C6792
O100844,2025-05-30,Beta T-shirt,Apparel,122.55,1,122.55,West,Dina,C9713
O100845,2025-10-13,Delta Cap,Accessories,209.94,1,209.94,Central,Dina,C9015
O100846,2025-06-10,Delta Cap,Accessories,35.31,5,176.55,West,Dina,C5171
O100847,2025-05-28,Beta T-shirt,Apparel,164.01,1,164.01,Central,Bilal,C8105
O100848,2025-02-28,Kappa Backpack,Accessories,79.54,1,79.54,West,Dina,C8384
O100849,2025-07-08,Epsilon Jacket,Apparel,97.19,2,194.38,South,Bilal,C7499
O100850,2025-04-15,Iota Charger,Electronics,31.78,1,31.78,East,Carlos,C6976
O100851,2025-08-11,Alpha Hoodie,Apparel,75.16,1,75.16,North,Bilal,C6384
O100852,2025-11-04,Zeta Socks,Accessories,218.57,1,218.57,North,Bilal,C3334
O100853,2025-07-02,Kappa Backpack,Accessories,247.83,1,247.83,South,Fatima,C1425
O100854,2025-11-01,Alpha Hoodie,Apparel,160.04,1,160.04,Central,Ayesha,C9666
O100855,2024-12-09,Alpha Hoodie,Apparel,238.99,1,238.99,South,Ehsan,C7784
O100856,2024-12-11,Kappa Backpack,Accessories,110.14,1,110.14,East,Bilal,C1347
O100857,2025-11-22,Zeta Socks,Accessories,151.19,1,151.19,East,Ayesha,C9593
O100858,2025-11-12,Beta T-shirt,Apparel,100.25,2,200.5,South,Fatima,C9310
O100859,2025-04-08,Kappa Backpack,Accessories,119.71,2,239.42,South,Carlos,C5885
O100860,2025-08-23,Delta Cap,Accessories,132.3,4,529.2,Central,Fatima,C5547
O100861,2025-09-17,Gamma Sneakers,Footwear,30.78,1,30.78,West,Fatima,C4087
O100862,2025-03-26,Iota Charger,Electronics,184.27,3,552.81,South,Ehsan,C3987
O100863,2025-08-16,Alpha Hoodie,Apparel,26.01,1,26.01,East,Carlos,C9157
O100864,2025-03-11,Alpha Hoodie,Apparel,144.01,1,144.01,Central,Ayesha,C7708
O100865,2025-02-03,Gamma Sneakers,Footwear,145.58,3,436.74,South,Dina,C8727
O100866,2024-12-30,Delta Cap,Accessories,206.17,4,824.68,West,Carlos,C1401
O100867,2025-02-07,Delta Cap,Accessories,237.64,2,475.28,North,Ayesha,C8612
O100868,2025-07-28,Alpha Hoodie,Apparel,133.76,1,133.76,South,Carlos,C3647
O100869,2025-10-14,Kappa Backpack,Accessories,209.38,1,209.38,East,Carlos,C4174
O100870,2024-12-10,Gamma Sneakers,Footwear,154.18,2,308.36,South,Fatima,C7744
O100871,2025-01-31,Beta T-shirt,Apparel,42.78,1,42.78,North,Dina,C3505
O100872,2024-12-14,Delta Cap,Accessories,235.89,1,235.89,West,Dina,C8475
O100873,2025-05-16,Beta T-shirt,Apparel,90.96,1,90.96,North,Dina,C3606
O100874,2025-01-01,Eta Laptop Sleeve,Accessories,152.22,1,152.22,East,Fatima,C4445
O100875,2025-05-30,Alpha Hoodie,Apparel,163.1,1,163.1,Central,Fatima,C8512
O100876,2025-04-01,Alpha Hoodie,Apparel,212.86,1,212.86,East,Carlos,C7649
O100877,2025-06-19,Eta Laptop Sleeve,Accessories,224.18,1,224.18,West,Fatima,C3589
O100878,2025-06-16,Delta Cap,Accessories,86.16,2,172.32,West,Ehsan,C6351
O100879,2025-05-04,Alpha Hoodie,Apparel,185.27,1,185.27,Central,Dina,C2067
O100880,2025-05-24,Zeta Socks,Accessories,198.0,1,198.0,Central,Fatima,C2271
O100881,2024-12-20,Zeta Socks,Accessories,236.23,3,708.69,East,Ayesha,C3742
O100882,2025-10-16,Beta T-shirt,Apparel,138.94,2,277.88,South,Carlos,C6600
O100883,2024-12-24,Kappa Backpack,Accessories,234.91,1,234.91,Central,Bilal,C2493
O100884,2025-06-08,Kappa Backpack,Accessories,217.3,1,217.3,West,Bilal,C2300
O100885,2025-04-08,Alpha Hoodie,Apparel,215.45,3,646.35,South,Dina,C8498
O100886,2025-09-13,Beta T-shirt,Apparel,8.67,1,8.67,South,Carlos,C9169
O100887,2025-03-20,Gamma Sneakers,Footwear,47.34,1,47.34,North,Dina,C9895
O100888,2025-02-19,Epsilon Jacket,Apparel,15.78,1,15.78,West,Bilal,C6121
O100889,2025-10-20,Beta T-shirt,Apparel,129.9,1,129.9,East,Ayesha,C9086
O100890,2025-07-04,Iota Charger,Electronics,131.89,1,131.89,Central,Ayesha,C9708
O100891,2025-11-14,Alpha Hoodie,Apparel,159.35,1,159.35,East,Ehsan,C2592
O100892,2025-10-15,Delta Cap,Accessories,37.55,1,37.55,Central,Ayesha,C8029
O100893,2025-07-10,Iota Charger,Electronics,78.46,1,78.46,East,Ehsan,C7907
O100894,2024-12-17,Delta Cap,Accessories,103.7,3,311.1,Central,Fatima,C6015
O100895,2025-04-02,Beta T-shirt,Apparel,44.68,1,44.68,Central,Ayesha,C4478
O100896,2025-10-10,Alpha Hoodie,Apparel,194.43,1,194.43,West,Carlos,C5160
O100897,2025-09-10,Eta Laptop Sleeve,Accessories,29.53,1,29.53,West,Carlos,C2192
O100898,2025-10-22,Eta Laptop Sleeve,Accessories,50.08,1,50.08,North,Dina,C7694
O100899,2025-05-14,Theta Watch,Electronics,37.15,1,37.15,North,Carlos,C8207
O100900,2025-04-11,Eta Laptop Sleeve,Accessories,212.64,1,212.64,South,Bilal,C3447
