OrderID,Date,Product,Category,UnitPrice,Quantity,Revenue,Region,Salesperson,CustomerID
O100599,2025-06-24,Zeta Socks,Accessories,151.18,5,755.9,West,Ehsan,C1710
O100600,2025-01-05,Alpha Hoodie,Apparel,249.36,1,249.36,South,Ehsan,C2871
O100601,2025-06-28,Zeta Socks,Accessories,241.59,1,241.59,South,Ayesha,C4580
O100602,2024-12-03,Kappa Backpack,Accessories,110.3,2,220.6,South,Ehsan,C9490
O100603,2025-11-05,Epsilon Jacket,Apparel,66.42,1,66.42,East,Ayesha,C9669
O100604,2025-06-16,Beta T-shirt,Apparel,212.01,1,212.01,North,Fatima,C9651
O100605,2025-08-31,Zeta Socks,Accessories,242.96,3,728.88,East,Fatima,C1997
O100606,2025-10-26,Kappa Backpack,Accessories,24.4,1,24.4,North,Ayesha,C8645
O100607,2025-04-05,Theta Watch,Electronics,151.37,1,151.37,South,Dina,C4440
O100608,2025-03-22,Delta Cap,Accessories,238.69,1,238.69,West,Carlos,C6976
O100609,2025-10-16,Beta T-shirt,Apparel,101.66,1,101.66,West,Ehsan,C3613
O100610,2025-02-15,Eta Laptop Sleeve,Accessories,248.95,3,746.85,South,Dina,C6342
O100611,2024-12-24,Theta Watch,Electronics,152.3,1,152.3,West,Fatima,C6686
O100612,2025-04-12,Delta Cap,Accessories,61.3,4,245.2,North,Carlos,C1848
O100613,2025-04-01,Kappa Backpack,Accessories,18.7,5,93.5,West,Ayesha,C6606
O100614,2025-03-23,Beta T-shirt,Apparel,222.33,1,222.33,East,Fatima,C7209
O100615,2025-10-25,Iota Charger,Electronics,86.92,1,86.92,West,Dina,C2026
O100616,2025-10-30,Iota Charger,Electronics,182.23,3,546.69,Central,Dina,C8136
O100617,2025-07-07,Kappa Backpack,Accessories,179.39,1,179.39,Central,Ayesha,C9967
O100618,2025-10-03,Zeta Socks,Accessories,218.6,4,874.4,Central,Dina,C8960
O100619,2024-12-22,Kappa Backpack,Accessories,231.2,1,231.2,West,Dina,C4950
O100620,2025-07-04,Theta Watch,Electronics,193.13,1,193.13,East,Dina,C9798
O100621,2025-07-23,Gamma Sneakers,Footwear,230.65,4,922.6,East,Carlos,C1215
O100622,2025-04-03,Beta T-shirt,Apparel,208.48,1,208.48,South,Carlos,C9910
O100623,2025-01-31,Iota Charger,Electronics,70.16,1,70.16,West,Bilal,C7308
O100624,2025-04-13,Delta Cap,Accessories,148.09,1,148.09,South,Carlos,C2534
O100625,2025-03-20,Gamma Sneakers,Footwear,90.8,1,90.8,West,Dina,C5145
O100626,2025-08-30,Gamma Sneakers,Footwear,75.23,1,75.23,East,Ehsan,C4431
O100627,2025-05-26,Kappa Backpack,Accessories,168.38,1,168.38,North,Carlos,C3731
O100628,2024-12-17,Gamma Sneakers,Footwear,157.77,10,1577.7,North,Bilal,C3224
O100629,2025-11-29,Eta Laptop Sleeve,Accessories,202.77,2,405.54,East,Ayesha,C5948
O100630,2025-02-05,Epsilon Jacket,Apparel,17.41,2,34.82,South,Dina,C9773
O100631,2025-02-05,Beta T-shirt,Apparel,28.52,3,85.56,North,Ehsan,C2143
O100632,2025-07-29,Kappa Backpack,Accessories,215.6,1,215.6,West,Bilal,C2956
O100633,2025-07-17,Zeta Socks,Accessories,123.22,1,123.22,North,Dina,C8439
O100634,2024-12-14,Delta Cap,Accessories,173.67,2,347.34,South,Dina,C5204
O100635,2025-01-05,Gamma Sneakers,Footwear,8.86,3,26.58,West,Fatima,C6868
O100636,2025-06-02,Alpha Hoodie,Apparel,16.64,1,16.64,East,Carlos,C5264
O100637,2025-05-19,Kappa Backpack,Accessories,249.39,1,249.39,North,Ehsan,C1707
O100638,2025-08-30,Theta Watch,Electronics,172.26,1,172.26,South,Ehsan,C7206
O100639,2024-12-25,Theta Watch,Electronics,27.44,3,82.32,Central,Bilal,C8619
O100640,2025-02-08,Theta Watch,Electronics,237.61,5,1188.05,South,Dina,C6383
O100641,2025-07-04,Eta Laptop Sleeve,Accessories,73.37,10,733.7,Central,Ehsan,C7838
O100642,2025-10-04,Zeta Socks,Accessories,86.12,1,86.12,East,Fatima,C9580
O100643,2025-10-11,Delta Cap,Accessories,74.82,5,374.1,Central,Ehsan,C1546
O100644,2025-03-06,Kappa Backpack,Accessories,192.49,10,1924.9,Central,Carlos,C8847
O100645,2025-05-25,Theta Watch,Electronics,228.35,2,456.7,Central,Ayesha,C8601
O100646,2025-04-10,Epsilon Jacket,Apparel,18.52,2,37.04,East,Carlos,C8560
O100647,2025-07-19,Epsilon Jacket,Apparel,212.32,1,212.32,East,Ehsan,C1462
O100648,2025-02-03,Theta Watch,Electronics,194.48,5,972.4,West,Dina,C7492
O100649,2025-11-11,Alpha Hoodie,Apparel,138.2,1,138.2,South,Carlos,C1314
O100650,2025-03-25,Alpha Hoodie,Apparel,201.5,1,201.5,West,Fatima,C5969
O100651,2025-06-06,Eta Laptop Sleeve,Accessories,245.97,1,245.97,East,Fatima,C6478
O100652,2025-05-03,Alpha Hoodie,Apparel,67.04,1,67.04,South,Ehsan,C3845
O100653,2024-12-13,Iota Charger,Electronics,156.58,1,156.58,West,Bilal,C4560
O100654,2025-08-18,Kappa Backpack,Accessories,120.86,2,241.72,East,Ehsan,C9929
O100655,2024-12-18,Theta Watch,Electronics,39.29,1,39.29,East,Bilal,C1135
O100656,2025-06-03,Epsilon Jacket,Apparel,196.66,10,1966.6,South,Bilal,C7746
O100657,2024-12-26,Theta Watch,Electronics,247.52,4,990.08,Central,Ehsan,C4094
O100658,2025-01-14,Eta Laptop Sleeve,Accessories,32.23,1,32.23,South,Carlos,C1643
O100659,2024-12-12,Kappa Backpack,Accessories,26.63,2,53.26,Central,Fatima,C7649
O100660,2025-01-29,Alpha Hoodie,Apparel,121.8,1,121.8,East,Bilal,C1607
O100661,2025-05-03,Kappa Backpack,Accessories,48.41,1,48.41,South,Fatima,C1493
O100662,2025-02-16,Beta T-shirt,Apparel,56.62,1,56.62,South,Fatima,C3768
O100663,2025-05-08,Beta T-shirt,Apparel,20.85,1,20.85,East,Dina,C2170
O100664,2025-03-29,Zeta Socks,Accessories,43.51,1,43.51,Central,Bilal,C9303
O100665,2025-11-30,Eta Laptop Sleeve,Accessories,134.3,4,537.2,North,Ehsan,C4239
O100666,2024-12-30,Eta Laptop Sleeve,Accessories,217.54,1,217.54,Central,Ehsan,C3074
O100667,2025-09-08,Eta Laptop Sleeve,Accessories,66.65,1,66.65,North,Bilal,C6926
O100668,2024-12-15,Delta Cap,Accessories,96.47,1,96.47,North,Ayesha,C5580
O100669,2025-08-21,Iota Charger,Electronics,85.57,1,85.57,South,Dina,C4334
O100670,2024-12-29,Kappa Backpack,Accessories,227.42,1,227.42,East,Fatima,C1432
O100671,2025-02-10,Alpha Hoodie,Apparel,197.91,1,197.91,East,Carlos,C5453
O100672,2025-03-01,Theta Watch,Electronics,234.63,4,938.52,Central,Bilal,C7347
O100673,2025-10-03,Iota Charger,Electronics,148.57,1,148.57,Central,Bilal,C6355
O100674,2025-05-21,Kappa Backpack,Accessories,123.44,1,123.44,Central,Ehsan,C6272
O100675,2025-11-10,Iota Charger,Electronics,129.44,1,129.44,North,Ayesha,C1869
O100676,2024-12-30,Theta Watch,Electronics,84.26,1,84.26,West,Carlos,C5156
O100677,2025-07-06,Kappa Backpack,Accessories,66.52,1,66.52,East,Ehsan,C1673
O100678,2025-03-09,Gamma Sneakers,Footwear,89.56,2,179.12,Central,Ehsan,C2675
O100679,2025-05-07,Gamma Sneakers,Footwear,89.92,1,89.92,South,Fatima,C6183
O100680,2025-09-12,Alpha Hoodie,Apparel,106.52,4,426.08,Central,Fatima,C9660
O100681,2025-03-09,Zeta Socks,Accessories,18.85,1,18.85,North,Bilal,C9669
O100682,2025-01-22,Alpha Hoodie,Apparel,224.75,1,224.75,West,Fatima,C6223
O100683,2025-02-14,Beta T-shirt,Apparel,230.78,1,230.78,West,Carlos,C9066
O100684,2024-12-19,Iota Charger,Electronics,190.73,1,190.73,South,Carlos,C6038
O100685,2025-07-08,Theta Watch,Electronics,161.62,2,323.24,South,Fatima,C6126
O100686,2024-12-11,Zeta Socks,Accessories,65.58,1,65.58,South,Ehsan,C6955
O100687,2025-08-07,Iota Charger,Electronics,129.06,2,258.12,South,Bilal,C8622
O100688,2024-12-19,Delta Cap,Accessories,182.19,3,546.57,West,Fatima,C6458
O100689,2025-08-23,Kappa Backpack,Accessories,73.63,4,294.52,West,Bilal,C9264
O100690,2025-06-09,Beta T-shirt,Apparel,159.96,2,319.92,South,Fatima,C6201
O100691,2025-05-23,Delta Cap,Accessories,63.92,1,63.92,East,Ehsan,C6636
O100692,2024-12-28,Epsilon Jacket,Apparel,223.57,1,223.57,South,Fatima,C8013
O100693,2025-06-28,Kappa Backpack,Accessories,124.53,1,124.53,West,Fatima,C7443
O100694,2025-09-13,Eta Laptop Sleeve,Accessories,238.21,1,238.21,South,Carlos,C4020
O100695,2025-02-04,Kappa Backpack,Accessories,31.59,1,31.59,West,Ayesha,C7507
O100696,2025-07-12,Zeta Socks,Accessories,170.08,1,170.08,East,Ayesha,C3690
O100697,2025-01-25,Theta Watch,Electronics,114.97,1,114.97,Central,Ehsan,C4243
O100698,2025-07-06,Alpha Hoodie,Apparel,110.55,1,110.55,West,Fatima,C6415
O100699,2025-08-24,Iota Charger,Electronics,188.52,3,565.56,South,Carlos,C8168
O100700,2025-09-16,Kappa Backpack,Accessories,29.39,1,29.39,East,Ehsan,C3366
O100701,2025-02-22,Iota Charger,Electronics,32.0,1,32.0,West,Carlos,C5184
O100702,2025-06-13,Alpha Hoodie,Apparel,140.2,3,420.6,South,Fatima,C4676
O100703,2025-01-13,Theta Watch,Electronics,123.61,1,123.61,East,Bilal,C2839
O100704,2025-09-18,Eta Laptop Sleeve,Accessories,244.89,1,244.89,Central,Ehsan,C5186
O100705,2025-06-04,Delta Cap,Accessories,183.99,1,183.99,Central,Fatima,C4307
O100706,2024-12-04,Delta Cap,Accessories,211.21,10,2112.1,North,Ehsan,C1397
O100707,2025-06-16,Kappa Backpack,Accessories,24.73,1,24.73,West,Bilal,C3977
O100708,2025-06-10,Kappa Backpack,Accessories,152.2,1,152.2,South,Carlos,C3308
O100709,2025-02-28,Zeta Socks,Accessories,54.75,1,54.75,South,Fatima,C5396
O100710,2025-04-03,Delta Cap,Accessories,196.88,1,196.88,North,Carlos,C4702
O100711,2025-03-14,Epsilon Jacket,Apparel,43.6,1,43.6,West,Ehsan,C5862
O100712,2025-03-02,Beta T-shirt,Apparel,200.96,3,602.88,East,Bilal,C8245
O100713,2025-08-05,Zeta Socks,Accessories,11.03,1,11.03,North,Carlos,C1966
O100714,2025-04-24,Epsilon Jacket,Apparel,162.25,1,162.25,West,Ayesha,C8652
O100715,2025-11-07,Eta Laptop Sleeve,Accessories,67.52,5,337.6,East,Ehsan,C4156
O100716,2025-08-20,Delta Cap,Accessories,113.66,10,1136.6,East,Carlos,C8038
O100717,2025-02-09,Epsilon Jacket,Apparel,235.92,1,235.92,East,Dina,C1201
O100718,2024-12-28,Zeta Socks,Accessories,178.65,10,1786.5,East,Bilal,C2900
O100719,2025-02-17,Alpha Hoodie,Apparel,104.07,1,104.07,West,Ehsan,C2206
O100720,2025-02-26,Theta Watch,Electronics,151.97,1,151.97,South,Ayesha,C1631
O100721,2024-12-19,Zeta Socks,Accessories,124.44,1,124.44,West,Carlos,C4290
O100722,2025-03-29,Kappa Backpack,Accessories,24.52,2,49.04,East,Ehsan,C5553
O100723,2025-05-01,Epsilon Jacket,Apparel,62.7,4,250.8,East,Ehsan,C7182
O100724,2025-02-18,Iota Charger,Electronics,85.07,2,170.14,North,Ehsan,C7092
O100725,2025-06-15,Gamma Sneakers,Footwear,23.01,1,23.01,West,Ehsan,C1985
O100726,2025-07-29,Alpha Hoodie,Apparel,11.52,2,23.04,North,Carlos,C7296
O100727,2024-12-05,Iota Charger,Electronics,162.75,2,325.5,South,Fatima,C9585
O100728,2025-05-07,Epsilon Jacket,Apparel,233.75,3,701.25,East,Bilal,C2820
O100729,2025-02-18,Iota Charger,Electronics,193.92,1,193.92,Central,Dina,C5164
O100730,2025-09-25,Epsilon Jacket,Apparel,93.97,1,93.97,East,Dina,C8829
O100731,2025-08-14,Epsilon Jacket,Apparel,243.2,1,243.2,West,Bilal,C8429
O100732,2025-06-10,Eta Laptop Sleeve,Accessories,114.67,3,344.01,Central,Ayesha,C2011
O100733,2025-01-15,Zeta Socks,Accessories,41.13,1,41.13,South,Carlos,C8362
O100734,2025-05-31,Theta Watch,Electronics,199.55,1,199.55,Central,Ayesha,C4228
O100735,2025-02-12,Beta T-shirt,Apparel,246.15,1,246.15,West,Fatima,C8946
O100736,2025-01-14,Gamma Sneakers,Footwear,200.11,1,200.11,West,Bilal,C3496
O100737,2025-10-22,Gamma Sneakers,Footwear,67.47,3,202.41,South,Ayesha,C9759
O100738,2025-09-05,Beta T-shirt,Apparel,206.42,1,206.42,East,Ehsan,C6334
O100739,2025-03-16,Kappa Backpack,Accessories,74.16,4,296.64,South,Dina,C8100
O100740,2025-07-31,Beta T-shirt,Apparel,173.93,1,173.93,East,Dina,C5733
O100741,2024-12-07,Zeta Socks,Accessories,115.18,1,115.18,North,Ehsan,C1686
O100742,2025-08-29,Beta T-shirt,Apparel,243.43,1,243.43,Central,Bilal,C2394
O100743,2025-04-22,Delta Cap,Accessories,136.88,1,136.88,Central,Bilal,C3621
O100744,2025-05-09,Gamma Sneakers,Footwear,58.28,1,58.28,East,Ehsan,C9316
O100745,2025-07-26,Gamma Sneakers,Footwear,112.68,1,112.68,Central,Ehsan,C8133
O100746,2025-07-23,Alpha Hoodie,Apparel,233.82,1,233.82,West,Fatima,C1118
O100747,2025-02-27,Alpha Hoodie,Apparel,107.6,1,107.6,Central,Ayesha,C5299
O100748,2025-08-25,Epsilon Jacket,Apparel,231.07,3,693.21,Central,Ehsan,C4410
O100749,2025-03-25,Epsilon Jacket,Apparel,73.75,5,368.75,North,Bilal,C6255
O100750,2025-05-27,Kappa Backpack,Accessories,243.75,1,243.75,North,Bilal,C7271
O100751,2024-12-14,Delta Cap,Accessories,203.81,1,203.81,North,Dina,C9484
O100752,2025-03-20,Delta Cap,Accessories,246.71,1,246.71,East,Bilal,C6471
O100753,2025-01-03,Eta Laptop Sleeve,Accessories,231.42,1,231.42,North,Ehsan,C1402
O100754,2025-10-12,Iota Charger,Electronics,226.84,1,226.84,North,Ayesha,C6257
O100755,2024-12-05,Kappa Backpack,Accessories,61.78,1,61.78,West,Ehsan,C7456
O100756,2025-01-24,Zeta Socks,Accessories,36.95,1,36.95,South,Ayesha,C5542
O100757,2024-12-04,Epsilon Jacket,Apparel,29.06,1,29.06,South,Bilal,C1738
O100758,2025-02-24,Iota Charger,Electronics,70.56,1,70.56,North,Bilal,C1277
O100759,2025-04-27,Delta Cap,Accessories,171.1,1,171.1,East,Bilal,C3512
O100760,2025-11-01,Gamma Sneakers,Footwear,210.18,1,210.18,North,Carlos,C7847
O100761,2025-02-28,Gamma Sneakers,Footwear,25.96,1,25.96,Central,Bilal,C1071
O100762,2025-01-04,Gamma Sneakers,Footwear,180.12,1,180.12,South,Fatima,C3967
O100763,2025-07-30,Gamma Sneakers,Footwear,182.37,1,182.37,Central,Fatima,C5508
O100764,2025-06-24,Beta T-shirt,Apparel,102.84,4,411.36,North,Dina,C4756
O100765,2025-08-14,Delta Cap,Accessories,195.08,1,195.08,South,Ayesha,C8829
O100766,2025-05-09,Theta Watch,Electronics,96.24,5,481.2,East,Fatima,C4524
O100767,2025-09-26,Kappa Backpack,Accessories,140.6,3,421.8,South,Fatima,C2457
O100768,2025-09-02,Zeta Socks,Accessories,200.43,1,200.43,South,Bilal,C8136
O100769,2025-04-25,Epsilon Jacket,Apparel,143.15,1,143.15,West,Fatima,C6107
O100770,2025-10-14,Epsilon Jacket,Apparel,9.03,1,9.03,South,Fatima,C4860
O100771,2025-02-13,Theta Watch,Electronics,160.85,1,160.85,South,Carlos,C5870
O100772,2025-07-20,Beta T-shirt,Apparel,170.36,1,170.36,South,Dina,C1065
O100773,2025-09-03,Alpha Hoodie,Apparel,62.09,1,62.09,Central,Carlos,C4131
O100774,2025-01-23,Delta Cap,Accessories,201.22,1,201.22,West,Bilal,C5147
O100775,2025-08-19,Kappa Backpack,Accessories,74.55,1,74.55,East,Ayesha,C5348
O100776,2025-10-14,Gamma Sneakers,Footwear,174.09,1,174.09,West,Fatima,C7843
O100777,2025-11-13,Kappa Backpack,Accessories,175.49,2,350.98,East,Ayesha,C1037
O100778,2025-07-02,Gamma Sneakers,Footwear,66.51,1,66.51,North,Ayesha,C3979
O100779,2025-01-18,Iota Charger,Electronics,116.13,2,232.26,West,Ayesha,C5051
O100780,2025-04-08,Beta T-shirt,Apparel,245.39,2,490.78,North,Ehsan,C3427
O100781,2025-02-03,Theta Watch,Electronics,223.34,10,2233.4,South,Bilal,C5606
O100782,2025-08-13,Iota Charger,Electronics,196.53,1,196.53,North,Fatima,C1427
O100783,2025-08-01,Delta Cap,Accessories,151.44,1,151.44,Central,Ayesha,C5721
O100784,2025-03-02,Iota Charger,Electronics,126.21,1,126.21,Central,Fatima,C4210
O100785,2024-12-02,Epsilon Jacket,Apparel,88.0,1,88.0,South,Dina,C9793
O100786,2025-07-13,Alpha Hoodie,Apparel,12.34,1,12.34,East,Ayesha,C3787
O100787,2025-05-31,Kappa Backpack,Accessories,175.53,1,175.53,Central,Carlos,C2127
O100788,2025-01-20,Theta Watch,Electronics,135.38,1,135.38,Central,Bilal,C8963
O100789,2025-09-07,Alpha Hoodie,Apparel,175.47,1,175.47,North,Bilal,C4424
O100790,2025-08-08,Eta Laptop Sleeve,Accessories,243.14,1,243.14,North,Fatima,C4333
O100791,2025-08-27,Zeta Socks,Accessories,35.24,3,105.72,West,Ehsan,C3996
O100792,2025-10-15,Beta T-shirt,Apparel,38.15,3,114.45,South,Fatima,C8752
O100793,2025-11-06,Alpha Hoodie,Apparel,197.52,4,790.08,East,Ayesha,C5857
O100794,2025-04-25,Theta Watch,Electronics,104.47,1,104.47,Central,Bilal,C8659
O100795,2025-07-19,Zeta Socks,Accessories,127.53,1,127.53,North,Ayesha,C9220
O100796,2025-06-24,Delta Cap,Accessories,161.5,1,161.5,South,Bilal,C3617
O100797,2025-11-28,Beta T-shirt,Apparel,92.59,1,92.59,East,Carlos,C2952
O100798,2025-01-12,Eta Laptop Sleeve,Accessories,57.9,4,231.6,Central,Ehsan,C8266
O100799,2025-07-10,Zeta Socks,Accessories,212.14,1,212.14,East,Carlos,C9169
O100800,2025-04-24,Alpha Hoodie,Apparel,173.01,1,173.01,East,Bilal,C8906
O100801,2025-02-17,Gamma Sneakers,Footwear,62.49,1,62.49,West,Ehsan,C7846
O100802,2025-11-05,Alpha Hoodie,Apparel,27.9,1,27.9,Central,Bilal,C8473
O100803,2024-12-18,Epsilon Jacket,Apparel,68.31,1,68.31,West,Ehsan,C6977
O100804,2025-05-20,Iota Charger,Electronics,116.05,4,464.2,Central,Ayesha,C1496
O100805,2025-10-05,Iota Charger,Electronics,80.37,2,160.74,North,Ehsan,C8534
O100806,2025-07-18,Epsilon Jacket,Apparel,221.71,5,1108.55,West,Ayesha,C5954
O100807,2025-08-22,Epsilon Jacket,Apparel,129.9,3,389.7,West,Fatima,C8480
O100808,2025-04-27,Kappa Backpack,Accessories,101.16,1,101.16,Central,Ayesha,C4882
O100809,2025-06-23,Beta T-shirt,Apparel,224.24,2,448.48,North,Ayesha,C6356
O100810,2025-05-04,Beta T-shirt,Apparel,35.14,2,70.28,North,Dina,C7595
O100811,2025-03-09,Epsilon Jacket,Apparel,201.02,1,201.02,South,Carlos,C9107
O100812,2025-01-05,Eta Laptop Sleeve,Accessories,125.91,1,125.91,West,Fatima,C2858
O100813,2025-02-26,Delta Cap,Accessories,108.83,1,108.83,South,Fatima,C8787
O100814,2025-11-18,Iota Charger,Electronics,13.3,1,13.3,Central,Dina,C8233
O100815,2025-10-23,Eta Laptop Sleeve,Accessories,216.35,1,216.35,South,Fatima,C5354
O100816,2025-10-22,Gamma Sneakers,Footwear,31.09,1,31.09,Central,Ayesha,C2737
O100817,2025-07-02,Beta T-shirt,Apparel,123.36,1,123.36,East,Ayesha,C8111
O100818,2025-02-20,Gamma Sneakers,Footwear,157.2,10,1572.0,West,Ehsan,C2924
O100819,2025-02-19,Beta T-shirt,Apparel,220.27,1,220.27,East,Fatima,C3313
O100820,2025-01-12,Kappa Backpack,Accessories,147.53,1,147.53,Central,Ayesha,C7146
O100821,2025-06-21,Zeta Socks,Accessories,55.81,1,55.81,West,Ehsan,C6943
O100822,2025-02-26,Epsilon Jacket,Apparel,66.09,1,66.09,Central,Ehsan,C4763
O100823,2025-07-18,Iota Charger,Electronics,78.58,1,78.58,North,Dina,C7065
O100824,2025-04-03,Gamma Sneakers,Footwear,75.16,1,75.16,South,Ayesha,C8782
O100825,2025-08-29,Kappa Backpack,Accessories,192.85,1,192.85,North,Ehsan,C9969
O100826,2025-07-11,Theta Watch,Electronics,46.59,1,46.59,East,Bilal,C1615
O100827,2025-06-24,Alpha Hoodie,Apparel,230.64,3,691.92,Central,Fatima,C1955
O100828,2025-07-24,Eta Laptop Sleeve,Accessories,90.1,1,90.1,Central,Ehsan,C5760
O100829,2025-08-23,Theta Watch,Electronics,147.04,1,147.04,East,Dina,C1217
O100830,2025-06-29,Alpha Hoodie,Apparel,15.19,1,15.19,East,Dina,C9365
O100831,2025-09-26,Gamma Sneakers,Footwear,239.31,1,239.31,South,Fatima,C5538
O100832,2025-08-16,Zeta Socks,Accessories,237.05,2,474.1,West,Carlos,C7507
O100833,2025-10-13,Zeta Socks,Accessories,15.47,2,30.94,South,Ehsan,C2396
O100834,2025-06-01,Beta T-shirt,Apparel,242.62,1,242.62,Central,Fatima,C5140
O100835,2025-06-18,Delta Cap,Accessories,83.4,1,83.4,South,Ehsan,C5260
O100836,2024-12-16,Zeta Socks,Accessories,216.45,2,432.9,East,Ayesha,C4040
O100837,2025-11-19,Zeta Socks,Accessories,186.01,1,186.01,Central,Carlos,C8748
O100838,2025-02-14,Delta Cap,Accessories,174.92,4,699.68,East,Carlos,C5094
O100839,2025-10-10,Beta T-shirt,Apparel,180.17,2,360.34,West,Fatima,C7847
O100840,2025-05-27,Alpha Hoodie,Apparel,86.27,1,86.27,East,Fatima,C5516
O100841,2025-03-12,Zeta Socks,Accessories,226.23,1,226.23,North,Dina,C6454
O100842,2024-12-02,Theta Watch,Electronics,133.62,1,133.62,North,Carlos,C7780
O100843,2025-08-17,Zeta Socks,Accessories,126.45,1,126.45,East,Ehsan,C9405
O100844,2025-06-06,Kappa Backpack,Accessories,234.47,3,703.41,East,Bilal,C5973
O100845,2025-08-27,Kappa Backpack,Accessories,235.16,1,235.16,Central,Fatima,C6529
O100846,2025-09-10,Iota Charger,Electronics,70.41,1,70.41,Central,Ayesha,C2446
O100847,2025-08-28,Epsilon Jacket,Apparel,42.35,1,42.35,East,Dina,C2749
O100848,2024-12-18,Beta T-shirt,Apparel,213.06,1,213.06,Central,Dina,C9787
O100849,2025-07-31,Iota Charger,Electronics,191.32,1,191.32,South,Ayesha,C9212
O100850,2025-05-10,Theta Watch,Electronics,65.38,1,65.38,North,Fatima,C8057
O100851,2025-11-29,Delta Cap,Accessories,225.18,1,225.18,South,Carlos,C8382
O100852,2025-08-24,Alpha Hoodie,Apparel,156.28,5,781.4,East,Carlos,C5331
O100853,2025-11-29,Alpha Hoodie,Apparel,32.15,5,160.75,South,Carlos,C6122
O100854,2025-10-13,Zeta Socks,Accessories,21.83,1,21.83,South,Ayesha,C6948
O100855,2025-08-29,Zeta Socks,Accessories,62.3,1,62.3,South,Fatima,C1581
O100856,2025-08-04,Kappa Backpack,Accessories,39.71,1,39.71,West,Ayesha,C1402
O100857,2025-07-28,Epsilon Jacket,Apparel,149.76,1,149.76,East,Ayesha,C7841
O100858,2025-06-01,Kappa Backpack,Accessories,149.26,3,447.78,East,Ayesha,C6677
O100859,2025-09-06,Zeta Socks,Accessories,53.16,5,265.8,East,Carlos,C3551
O100860,2025-05-21,Eta Laptop Sleeve,Accessories,128.9,5,644.5,South,Bilal,C6412
O100861,2025-01-27,Gamma Sneakers,Footwear,202.24,1,202.24,South,Dina,C8708
O100862,2025-04-24,Iota Charger,Electronics,112.44,1,112.44,South,Bilal,C5616
O100863,2025-01-26,Delta Cap,Accessories,29.68,1,29.68,South,Ayesha,C7220
O100864,2024-12-15,Theta Watch,Electronics,181.44,2,362.88,West,Bilal,C2371
O100865,2025-01-20,Delta Cap,Accessories,193.7,1,193.7,West,Ehsan,C2600
O100866,2025-06-20,Iota Charger,Electronics,84.56,2,169.12,West,Bilal,C2296
O100867,2025-09-21,Alpha Hoodie,Apparel,110.39,1,110.39,South,Fatima,C4994
O100868,2025-07-19,Iota Charger,Electronics,18.13,1,18.13,North,Fatima,C2051
O100869,2025-11-09,Iota Charger,Electronics,150.76,1,150.76,North,Fatima,C9403
O100870,2025-08-14,Iota Charger,Electronics,90.35,1,90.35,East,Fatima,C3148
O100871,2025-04-14,Iota Charger,Electronics,15.8,5,79.0,Central,Ehsan,C5670
O100872,2024-12-21,Eta Laptop Sleeve,Accessories,84.21,2,168.42,South,Fatima,C2150
O100873,2025-01-01,Eta Laptop Sleeve,Accessories,181.63,1,181.63,West,Ayesha,C2387
O100874,2025-09-29,Beta T-shirt,Apparel,70.58,10,705.8,East,Ehsan,C2174
O100875,2025-04-15,Gamma Sneakers,Footwear,89.99,1,89.99,South,Carlos,C3963
O100876,2025-05-09,Gamma Sneakers,Footwear,187.64,5,938.2,North,Carlos,C4239
O100877,2025-11-26,Alpha Hoodie,Apparel,224.06,1,224.06,West,Dina,C2654
O100878,2025-05-03,Epsilon Jacket,Apparel,159.47,1,159.47,West,Carlos,C2168
O100879,2025-09-10,Gamma Sneakers,Footwear,40.11,1,40.11,East,Ehsan,C2513
O100880,2025-10-13,Eta Laptop Sleeve,Accessories,148.13,1,148.13,North,Ehsan,C7008
O100881,2025-11-13,Alpha Hoodie,Apparel,132.79,1,132.79,West,Carlos,C5912
O100882,2025-01-27,Gamma Sneakers,Footwear,241.23,1,241.23,Central,Fatima,C5238
O100883,2024-12-21,Iota Charger,Electronics,248.26,1,248.26,East,Ayesha,C7941
O100884,2025-10-12,Gamma Sneakers,Footwear,176.58,1,176.58,North,Fatima,C9132
O100885,2025-03-07,Beta T-shirt,Apparel,31.07,1,31.07,North,Bilal,C3372
O100886,2025-01-16,Theta Watch,Electronics,114.25,2,228.5,West,Carlos,C3616
O100887,2025-01-01,Theta Watch,Electronics,86.89,2,173.78,South,Ehsan,C3001
O100888,2024-12-01,Kappa Backpack,Accessories,110.68,1,110.68,Central,Carlos,C1754
O100889,2025-05-16,Gamma Sneakers,Footwear,12.15,1,12.15,South,Carlos,C9411
O100890,2025-03-09,Alpha Hoodie,Apparel,130.36,1,130.36,West,Dina,C1131
O100891,2025-06-21,Iota Charger,Electronics,111.84,3,335.52,South,Ehsan,C9035
O100892,2025-07-08,Eta Laptop Sleeve,Accessories,73.38,1,73.38,East,Fatima,C1759
O100893,2025-09-24,Alpha Hoodie,Apparel,36.31,4,145.24,East,Ehsan,C1259
O100894,2025-09-20,Zeta Socks,Accessories,83.6,1,83.6,North,Dina,C6988
O100895,2025-10-28,Gamma Sneakers,Footwear,66.67,2,133.34,Central,Fatima,C4671
O100896,2025-11-02,Beta T-shirt,Apparel,166.0,1,166.0,Central,Ayesha,C2450
O100897,2024-12-22,Delta Cap,Accessories,172.69,3,518.07,South,Fatima,C1852
O100898,2025-02-22,Eta Laptop Sleeve,Accessories,55.51,1,55.51,Central,Fatima,C8684
